link_id,points_count,stops_computecount,sig_mean_mean,Score,name,geometry,Score_Bus,Score_Rail
cluster1_tertiary_6_1,7,150,3.4617037724180584,17.11841296873837,RN Martin Street,"LINESTRING (-84.43803103438027 33.678313309013454, -84.43802900000001 33.678566, -84.43803089636481 33.67885360687033)",10.767060674875857,6.35135229386251
cluster1_tertiary_6_2,7,181,3.3567317867317867,17.39678502841203,RN Martin Street,"LINESTRING (-84.43803735335234 33.67736617034934, -84.4380393 33.6768989)",11.04543273454952,6.35135229386251
cluster1_tertiary_6_3,5,133,3.294562334217507,17.2821031705488,RN Martin Street,"LINESTRING (-84.4380373 33.6760753, -84.43803440124663 33.67575090268202)",10.930750876686293,6.35135229386251
cluster1_tertiary_6_4,7,181,3.1615384615384614,16.754495182026936,RN Martin Street,"LINESTRING (-84.43803238340361 33.67547159908435, -84.4380283 33.67501200000001, -84.43802760147553 33.67493140083535)",10.403142888164425,6.35135229386251
cluster1_tertiary_6_5,8,159,3.226618867243867,14.266385060721086,RN Martin Street,"LINESTRING (-84.43794660018966 33.674119408389025, -84.437948 33.674123, -84.438003 33.67434699999999, -84.438023 33.67453600000001, -84.43802445585553 33.67465465173391)",9.804250085866439,4.4621349748546475
cluster1_tertiary_6_6,8,137,2.6004289215686276,7.534202433041434,RN Martin Street,"LINESTRING (-84.43741956064082 33.673325296787056, -84.437644 33.673561, -84.437764 33.673728999999994, -84.43778574231649 33.67376906230768)",7.534202433041434,0.0
cluster1_tertiary_6_7,8,103,2.1334478021978023,5.611156870478317,RN Martin Street,"LINESTRING (-84.43594429928191 33.672156234371464, -84.43593 33.672153, -84.435775 33.672138000000004, -84.435711 33.672136, -84.43529930914546 33.67212473165393)",5.611156870478317,0.0
cluster1_tertiary_6_8,8,130,2.0240885416666665,5.764223928431731,RN Martin Street,"LINESTRING (-84.43263177361725 33.67167537448897, -84.432658 33.671704, -84.432884 33.671873000000005, -84.433023 33.671945, -84.4331488094174 33.67199310363206)",5.764223928431731,0.0
cluster1_tertiary_7_1,7,92,5.172684458398744,13.703525847811958,Semmes Street,"LINESTRING (-84.4474861415926 33.6760573062868, -84.447486 33.6760756, -84.4474843 33.6762866, -84.44748190015241 33.67659769195812)",13.703525847811958,0.0
cluster1_tertiary_7_10,7,28,5.5,8.851908518387551,Semmes Street,"LINESTRING (-84.44746787552197 33.680042672370135, -84.4474701246156 33.67950232761945)",8.851908518387551,0.0
cluster1_tertiary_7_12,7,49,5.392857142857143,11.214131171201972,Semmes Street,"LINESTRING (-84.44747242650148 33.67899367137804, -84.44747457355882 33.67845332861133)",11.214131171201972,0.0
cluster1_tertiary_7_14,7,77,5.409090909090909,13.44108596930782,Semmes Street,"LINESTRING (-84.44747649194076 33.67782317009752, -84.44747850813557 33.6772828298919)",13.44108596930782,0.0
cluster1_tertiary_7_3,7,112,2.03125,5.754964605114189,Semmes Street,"LINESTRING (-84.44742642695252 33.68627780139754, -84.4474215730855 33.68681819859175)",5.754964605114189,0.0
cluster1_tertiary_7_6,7,98,2.0357142857142856,5.512816480815213,Semmes Street,"LINESTRING (-84.44743976725884 33.684747304582366, -84.44743523308715 33.685287695408725)",5.512816480815213,0.0
cluster1_tertiary_7_7,7,63,2.0555555555555554,4.733091580043316,Semmes Street,"LINESTRING (-84.44744772841405 33.683973216368464, -84.4474506 33.68373710000001, -84.44745428820735 33.68343278414336)",4.733091580043316,0.0
cluster1_tertiary_7_8,7,49,2.0714285714285716,4.3074146220510885,Semmes Street,"LINESTRING (-84.44746271382401 33.68221732592517, -84.44746028638403 33.682757674064675)",4.3074146220510885,0.0
cluster1_tertiary_8_1,7,133,2.1184210526315788,6.346222316344638,South Martin Street,"LINESTRING (-84.43182868878367 33.670786305588024, -84.4321825 33.671170000000004, -84.43222115636365 33.67121585117145)",6.346222316344638,0.0
cluster1_tertiary_8_2,7,138,2.1337301587301587,6.466959706954369,South Martin Street,"LINESTRING (-84.4302086422419 33.66990472922151, -84.4301229 33.669885, -84.4298941 33.669839599999996, -84.42958244049028 33.669771561210474)",6.466959706954369,0.0
cluster1_tertiary_9_2,7,96,5.158751962323391,13.870949462922638,Washington Avenue,"LINESTRING (-84.44789276324617 33.675814823302986, -84.4480657 33.675817, -84.4483029 33.67582, -84.44853922542265 33.67582259698292)",13.870949462922638,0.0
cluster1_tertiary_9_3,6,92,5.231597222222223,15.438652061571108,Washington Avenue,"LINESTRING (-84.446616 33.67562100000001, -84.4468152 33.675664399999995, -84.44706353739112 33.67571850207861)",14.612939263288336,0.8257127982827723
cluster1_tertiary_9_4,7,127,5.256523662096417,21.868240352639237,Washington Avenue,"LINESTRING (-84.44571987320519 33.67556961228059, -84.4457187 33.6755696, -84.4454139 33.67556640000001, -84.44507344408422 33.67556285107279)",15.516888058776727,6.35135229386251
cluster1_tertiary_9_5,7,149,4.68817618580613,20.90319734828024,Washington Avenue,"LINESTRING (-84.44418771606759 33.675553474761294, -84.4441232 33.6755528, -84.4440118 33.675551600000006, -84.4439649 33.67555109999999, -84.4436954 33.675548199999994, -84.44354128279862 33.67554653635168)",14.551845054417731,6.35135229386251
cluster20_secondary_1_1,6,96,1.90625,10.069915163946629,Chamblee Tucker Road,"LINESTRING (-84.30993463119759 33.8890988975311, -84.30992918721581 33.88909126620175, -84.30992374323498 33.88908363487222, -84.30991829925509 33.889076003542485, -84.30991285527615 33.88906837221255, -84.30990741129814 33.88906074088241, -84.30990196732104 33.88905310955206, -84.3098965233449 33.88904547822151, -84.3098910793697 33.88903784689077, -84.30988563539546 33.88903021555981, -84.30988019142215 33.88902258422866, -84.30987474744978 33.889014952897305, -84.30986928897366 33.88900732892606, -84.30986382718393 33.888999706636554, -84.30985836539516 33.88899208434683, -84.30985290360734 33.888984462056904, -84.30984744182047 33.88897683976677, -84.30984198003449 33.888969217476436, -84.3098365182495 33.8889615951859, -84.30983105646543 33.888953972895166, -84.30982559468232 33.88894635060422, -84.30982013290014 33.88893872831307, -84.3098146711189 33.88893110602172, -84.30980920933862 33.888923483730174, -84.30980374755927 33.888915861438406, -84.30979828578087 33.88890823914644, -84.3097928240034 33.88890061685429, -84.30978736222688 33.88889299456193, -84.30978190045131 33.88888537226934, -84.30977643867666 33.88887774997657, -84.30977097690298 33.888870127683575, -84.30976551513024 33.8888625053904, -84.30976005335843 33.88885488309702, -84.30975459158756 33.88884726080344, -84.30974989528183 33.8888393735612, -84.30974491646452 33.88883194439766, -84.30973962242571 33.888824734084785, -84.30973432838776 33.88881752377172, -84.3097290343507 33.888810313458464, -84.3097237403145 33.88880310314502, -84.30971844627913 33.88879589283138, -84.30971315224467 33.88878868251756, -84.30970785821106 33.88878147220354, -84.30970256417831 33.88877426188933, -84.30969727014644 33.888767051574916, -84.3096919761154 33.88875984126032, -84.30968668208526 33.888752630945525, -84.30968138805599 33.88874542063053, -84.30967609402757 33.88873821031535, -84.3096708 33.888731)",5.400812937107162,4.669102226839467
cluster20_secondary_1_2,8,117,1.8990728021978023,9.889410650263848,Chamblee Tucker Road,"LINESTRING (-84.30760079128176 33.88637919794588, -84.3076698 33.8864156, -84.307716 33.88643999999999, -84.3077859 33.886495, -84.307953 33.8866269, -84.30808312936502 33.88673854310797)",5.22030842342438,4.669102226839467
cluster20_tertiary_1_2,6,72,1.7083333333333333,4.381788485663458,Chamblee Dunwoody Road,"LINESTRING (-84.30474748656748 33.896454830652566, -84.3047356 33.8963394, -84.3047221 33.89620800000001, -84.3047147 33.8961468, -84.30469150000002 33.89601350000001)",4.381788485663458,0.0
cluster20_tertiary_1_3,6,77,1.6688034188034189,4.384081985517162,Chamblee Dunwoody Road,"LINESTRING (-84.3042583683337 33.89501611891169, -84.3042938 33.895063199999996, -84.3043632 33.8951774, -84.3044727 33.8953514)",4.384081985517162,0.0
cluster20_tertiary_2_3,8,112,1.8214285714285714,9.601622235989922,New Peachtree Road,"LINESTRING (-84.30510486957175 33.886955337992596, -84.305182 33.88689900000001, -84.3055543 33.88671939999999, -84.30565599775801 33.88667215498949)",4.932520009150454,4.669102226839467
cluster20_tertiary_3_3,7,98,1.8928571428571428,9.795054393211508,Peachtree Road,"LINESTRING (-84.30784805722794 33.887565120184526, -84.30729472133659 33.88784628620024)",5.12595216637204,4.669102226839467
cluster20_tertiary_3_4,7,95,1.8059262166405023,9.507291728193293,Peachtree Road,"LINESTRING (-84.30531154568293 33.888840585327905, -84.30586767250813 33.88856353532495)",4.838189501353826,4.669102226839467
cluster20_trunk_1_2,7,85,1.7678571428571428,4.553785078060339,Peachtree Boulevard,"LINESTRING (-84.31461673827798 33.88709747980474, -84.3147948 33.886837299999996, -84.3148885 33.8866798, -84.31492895788791 33.88662398814826)",4.553785078060339,0.0
cluster20_trunk_1_3,7,86,1.7907509157509158,4.632116311706527,Peachtree Boulevard,"LINESTRING (-84.31252317369471 33.88930910291232, -84.3124709 33.88935, -84.31205044661708 33.88967898499815)",4.632116311706527,0.0
cluster20_trunk_1_4,7,93,1.736263736263736,4.617176767421745,Peachtree Boulevard,"LINESTRING (-84.30833359926334 33.89255563124707, -84.3083187 33.89256689999999, -84.3082371 33.89263059999999, -84.30786663535542 33.892930532984025)",4.617176767421745,0.0
cluster20_trunk_1_5,7,94,1.6493982208267923,4.402590831638568,Peachtree Boulevard,"LINESTRING (-84.30510099273252 33.89520095500789, -84.305141 33.8951627, -84.3054995 33.89482000000001, -84.30552683420053 33.89479328518971)",4.402590831638568,0.0
cluster21_tertiary_1_1,7,94,1.9813579277864992,5.288661123142602,Bolton Road,"LINESTRING (-84.45048298142358 33.82047347121981, -84.4504705 33.8204711, -84.4501292 33.820406299999995, -84.44985129424309 33.820353512223384)",5.288661123142602,0.0
cluster21_tertiary_1_3,7,70,2.075,4.97563269105662,Bolton Road,"LINESTRING (-84.4526101174993 33.820880079511326, -84.4528236 33.820921, -84.4531136 33.8209766, -84.45324145049115 33.82100111806732)",4.97563269105662,0.0
cluster21_tertiary_2_1,8,96,2.0416666666666665,5.236771604817304,Defoors Ferry Road Northwest,"LINESTRING (-84.44840273516937 33.82031519430267, -84.4485601 33.82028509999999, -84.4485791 33.82028269999999, -84.4486931 33.8202681, -84.4488181 33.82026210000001, -84.44904447291182 33.82024934892024)",5.236771604817304,0.0
cluster21_tertiary_2_2,7,84,2.0416666666666665,5.236771604817304,Defoors Ferry Road Northwest,"LINESTRING (-84.44761884491578 33.82084026496293, -84.44805714518051 33.820442779682125)",5.236771604817304,0.0
cluster21_tertiary_3_1,8,49,2.1316964285714284,4.185819840352125,Loop Road,"LINESTRING (-84.45315900948427 33.819357105297726, -84.4531697 33.8193504, -84.4532209 33.8193421, -84.4533738 33.819326499999995, -84.4534891 33.81933319999998, -84.4536071 33.81936660000001, -84.4537037 33.819429, -84.45375772690846 33.81947336218686)",4.185819840352125,0.0
cluster21_tertiary_4_2,7,77,2.0681818181818183,5.139238752970638,Moores Mill Road,"LINESTRING (-84.45138107727944 33.820120206126525, -84.45137666435265 33.82013020979479, -84.45137225191155 33.82014021360697, -84.45136802056815 33.8201502707025, -84.45136391883233 33.82016036592995, -84.45135981709548 33.8201704611572, -84.45135571535761 33.82018055638425, -84.45135161361868 33.82019065161109, -84.45134751187872 33.82020074683775, -84.45134341013774 33.82021084206422, -84.4513393083957 33.820220937290486, -84.45133520665264 33.82023103251655, -84.45133110490855 33.820241127742435, -84.45132700316343 33.820251222968096, -84.45132290141726 33.820261318193594, -84.45131879967005 33.820271413418865, -84.45131469792182 33.820281508643966, -84.45131059617255 33.82029160386887, -84.45130649442225 33.82030169909357, -84.45130239267091 33.82031179431805, -84.45129829091854 33.82032188954236, -84.45129418916513 33.82033198476649, -84.45129008741067 33.82034207999037, -84.4512859856552 33.820352175214104, -84.45128188389867 33.82036227043763, -84.45127778214113 33.82037236566095, -84.45127368038256 33.820382460884076, -84.45126957862293 33.82039255610702, -84.45126548034061 33.82040265223752, -84.45126149694677 33.82041277831703, -84.45125751299423 33.82042290423127, -84.45125352904067 33.820433030145324, -84.4512495450861 33.8204431560592, -84.45124556113052 33.82045328197289, -84.45124157717393 33.82046340788639, -84.45123759321633 33.820473533799685, -84.45123360925773 33.82048365971281, -84.45122962529808 33.82049378562575, -84.45122564133744 33.820503911538495, -84.4512216573758 33.82051403745105, -84.45121767341315 33.82052416336343, -84.45121368944947 33.820534289275614, -84.45120841036518 33.82054362093585, -84.4512015428467 33.82055192577204, -84.45119570237523 33.82056040481088, -84.45118986190256 33.8205688838494, -84.4511840214287 33.820577362887555, -84.45117818095366 33.82058584192537, -84.45117234047743 33.820594320962854, -84.4511665 33.8206028)",5.139238752970638,0.0
cluster21_tertiary_4_3,7,72,2.073051948051948,5.024119557234986,Moores Mill Road,"LINESTRING (-84.45052687486407 33.821313776089596, -84.4506813 33.821140699999994, -84.4508437 33.8209588, -84.45091356592529 33.82088050781603)",5.024119557234986,0.0
cluster22_primary_1_1,8,64,1.75,3.845143010338384,East Ponce de Leon Avenue,"LINESTRING (-84.17195064163496 33.81195216737553, -84.1718637 33.811941700000006, -84.1716411 33.8119149, -84.1715595 33.81190149999999, -84.1714238 33.8118793, -84.1713195222846 33.81183850871727)",3.845143010338384,0.0
cluster22_primary_1_3,8,68,1.75,3.939760647561367,East Ponce de Leon Avenue,"LINESTRING (-84.17352903577495 33.81228545853589, -84.1733322 33.8121679, -84.1731887 33.8121099, -84.1729440646138 33.81207260597749)",3.939760647561367,0.0
cluster22_primary_2_1,7,66,1.75,4.1029612611628865,Main Street,"LINESTRING (-84.17092219668399 33.81007857955889, -84.170942 33.810197, -84.1709532 33.810282300000004, -84.17099705575863 33.810614999286436)",4.1029612611628865,0.0
cluster22_primary_2_2,7,62,1.75,4.004343622198406,Main Street,"LINESTRING (-84.1706330542279 33.80831311541902, -84.1706537 33.8084752, -84.1706757 33.8086068, -84.17071624671932 33.808848697849086)",4.004343622198406,0.0
cluster22_secondary_2_1,7,60,1.75,3.952869323087392,James B. Rivers Memorial Drive,"LINESTRING (-84.17165663921645 33.81140618728131, -84.1721068 33.8111918, -84.1722185760976 33.81113855064437)",3.952869323087392,0.0
cluster22_secondary_2_2,7,14,2.875,3.1585103299208157,James B. Rivers Memorial Drive,"LINESTRING (-84.1815462834315 33.81044044310185, -84.18153307651335 33.810440545086905, -84.18151986959525 33.81044064707057, -84.18150666267722 33.810440749052795, -84.18149345575928 33.81044085103362, -84.1814802488414 33.810440953013014, -84.1814670419236 33.810441054990996, -84.18145383500587 33.810441156967556, -84.1814406280882 33.81044125894271, -84.18142742117061 33.810441360916435, -84.18141421425311 33.81044146288874, -84.18140100733567 33.810441564859616, -84.18138780041829 33.81044166682911, -84.181374593501 33.810441768797155, -84.18136138658379 33.81044187076379, -84.18134817966663 33.81044197272901, -84.18133497274954 33.8104420746928, -84.18132176583255 33.810442176655194, -84.1813085589156 33.81044227861616, -84.18129535199874 33.81044238057571, -84.18128214508195 33.810442482533816, -84.18126893816523 33.81044258449054, -84.1812557312486 33.81044268644584, -84.18124252433202 33.81044278839972, -84.18122931741551 33.810442890352164, -84.1812161104991 33.81044299230321, -84.18120290358273 33.81044309425284, -84.18118969666646 33.81044319620103, -84.18117648975024 33.81044329814781, -84.18116328283412 33.81044340009317, -84.18115007591804 33.810443502037124, -84.18113686900206 33.81044360397965, -84.18112366208614 33.81044370592076, -84.1811104551703 33.810443807860466, -84.18109724825452 33.810443909798735, -84.18108404133882 33.8104440117356, -84.1810708344232 33.81044411367104, -84.18105762750763 33.810444215605045, -84.18104442059214 33.81044431753765, -84.18103121984984 33.810444179416386, -84.18101802025343 33.81044399673875, -84.18100482065721 33.810443814059695, -84.18099162106112 33.810443631379215, -84.1809784214652 33.810443448697356, -84.18096522186946 33.81044326601404, -84.18095202227384 33.81044308332934, -84.18093882267841 33.810442900643245, -84.18092562308314 33.81044271795571, -84.18091242348801 33.810442535266766, -84.18089922389306 33.810442352576416)",3.1585103299208157,0.0
cluster22_secondary_2_3,7,7,4.0,2.772588722239781,James B. Rivers Memorial Drive,"LINESTRING (-84.17933008014253 33.810448360462985, -84.17997691914009 33.810437990922715)",2.772588722239781,0.0
cluster22_secondary_2_4,7,17,2.9285714285714284,3.608420780928423,James B. Rivers Memorial Drive,"LINESTRING (-84.17827495379102 33.81046070728717, -84.1780904 33.81046179999999, -84.17762794635188 33.81046456703055)",3.608420780928423,0.0
cluster22_secondary_2_5,7,60,1.75,3.952869323087392,James B. Rivers Memorial Drive,"LINESTRING (-84.17460409644542 33.81050476255684, -84.17525086839517 33.81049186366411)",3.952869323087392,0.0
cluster22_tertiary_2_2,7,56,1.75,3.845143010338384,East Mountain Street,"LINESTRING (-84.17053924155564 33.80812703580512, -84.16989885899159 33.80820486924518)",3.845143010338384,0.0
cluster22_tertiary_2_3,7,56,1.75,3.845143010338384,East Mountain Street,"LINESTRING (-84.16909380849424 33.80832495007137, -84.1691965 33.8083023, -84.1694752 33.808257700000006, -84.1697297302854 33.808225740440115)",3.845143010338384,0.0
cluster22_tertiary_2_4,5,37,1.75,3.7244054852362187,East Mountain Street,"LINESTRING (-84.16826530000002 33.80861790000001, -84.1683264 33.8085952, -84.16861754424463 33.808487280476704)",3.7244054852362187,0.0
cluster22_tertiary_4_2,7,18,1.75,2.227689932672553,James B. Rivers Drive,"LINESTRING (-84.16697569862453 33.813072753332285, -84.1673445 33.8130564, -84.1674726 33.813039700000004, -84.16761925826981 33.813020614822406)",2.227689932672553,0.0
cluster22_tertiary_5_1,8,41,1.75,3.1716628237538838,James B. Rivers Memorial Drive,"LINESTRING (-84.16868619093475 33.81271270143528, -84.1684764 33.8128035, -84.1680928 33.81292609999999, -84.16809194776648 33.81292628310146)",3.1716628237538838,0.0
cluster22_tertiary_5_2,7,56,1.75,3.845143010338384,James B. Rivers Memorial Drive,"LINESTRING (-84.17108860941433 33.811672525311145, -84.1709949 33.8117085, -84.17054540000001 33.8118809, -84.1705011257466 33.81189892666582)",3.845143010338384,0.0
cluster22_tertiary_5_3,7,56,1.75,3.845143010338384,James B. Rivers Memorial Drive,"LINESTRING (-84.16981487162185 33.81221351560012, -84.17038092842661 33.811951985026695)",3.845143010338384,0.0
cluster22_tertiary_5_4,7,50,1.75,3.669996957863664,James B. Rivers Memorial Drive,"LINESTRING (-84.16911094862866 33.812528147616085, -84.1696819513292 33.81227395287961)",3.669996957863664,0.0
cluster22_tertiary_6_2,7,56,1.75,3.845143010338384,Silver Hill Road,"LINESTRING (-84.17063348489182 33.81216986094031, -84.1705039 33.8123434, -84.1703151380878 33.81263995842443)",3.845143010338384,0.0
cluster22_tertiary_6_3,7,35,1.75,3.1355790711490963,Silver Hill Road,"LINESTRING (-84.16941568800482 33.81399318044471, -84.1697076 33.81359870000001, -84.16975029566235 33.81353078955713)",3.1355790711490963,0.0
cluster22_tertiary_7_1,7,62,1.75,4.004343622198406,West Mountain Street,"LINESTRING (-84.17117488068445 33.808066668667585, -84.1715968 33.80801700000001, -84.17181605655887 33.80799434255623)",4.004343622198406,0.0
cluster22_tertiary_7_3,7,66,1.75,4.1029612611628865,West Mountain Street,"LINESTRING (-84.1726940146864 33.80788948471155, -84.172868 33.807857, -84.173076 33.807807, -84.17331568999118 33.80774063955067)",4.1029612611628865,0.0
cluster23_tertiary_1_1,7,72,1.5,3.635306555117562,Academy Street,"LINESTRING (-84.29450488811113 34.07562656835895, -84.2943869 34.075624, -84.2943431 34.0756231, -84.29385557700195 34.07560944343652)",3.635306555117562,0.0
cluster23_tertiary_5_1,7,35,1.5,2.6876392038420827,Milton Avenue,"LINESTRING (-84.29717991579615 34.07571050243731, -84.2971746 34.075710399999984, -84.2966259 34.0756998, -84.2965357 34.075698700000004)",2.6876392038420827,0.0
cluster23_tertiary_5_2,7,50,1.5,3.145711678168855,Milton Avenue,"LINESTRING (-84.29614198938116 34.07568716693129, -84.29549299760882 34.0756665246283)",3.145711678168855,0.0
cluster23_tertiary_5_3,6,60,1.5,3.596842909197556,Milton Avenue,"LINESTRING (-84.29505714998356 34.07564675000667, -84.295046452372 34.075646477703394, -84.29503575476059 34.07564620539924, -84.29502505714932 34.075645933094115, -84.29501435953817 34.07564566078807, -84.29500366192715 34.07564538848109, -84.29499296431626 34.07564511617318, -84.29498226670552 34.07564484386436, -84.2949715690949 34.075644571554605, -84.29496087148442 34.075644299243926, -84.29495017387407 34.07564402693229, -84.29493947626385 34.075643754619755, -84.29492877865377 34.075643482306276, -84.29491808104382 34.07564320999187, -84.29490738343401 34.07564293767655, -84.29489668582433 34.07564266536028, -84.29488598821477 34.07564239304309, -84.29487529060536 34.075642120724936, -84.29486459299608 34.075641848405894, -84.29485389538694 34.07564157608592, -84.29484319777792 34.075641303765, -84.29483250016904 34.07564103144315, -84.29482180256029 34.0756407591204, -84.29481110495168 34.07564048679669, -84.2948004073432 34.075640214472074, -84.29478970973487 34.075639942146516, -84.29477901212663 34.07563966982002, -84.29476831451856 34.0756393974926, -84.29475761691062 34.075639125164244, -84.29474691930281 34.075638852834985, -84.29473622169512 34.07563858050479, -84.29472552408758 34.07563830817363, -84.29471482648016 34.07563803584157, -84.29470418879815 34.075638506767454, -84.2946935614127 34.075639105402765, -84.2946831027279 34.075638897842964, -84.29467277395993 34.07563806943119, -84.29466244519223 34.07563724101856, -84.29465211642474 34.075636412605085, -84.29464178765757 34.07563558419074, -84.29463145889062 34.07563475577553, -84.29462113012396 34.075633927359476, -84.29461080135755 34.075633098942546, -84.2946004725914 34.07563227052476, -84.29459014382552 34.075631442106115, -84.29457981505989 34.07563061368661, -84.29456948629452 34.075629785266244, -84.29455915752942 34.07562895684502, -84.29454882876458 34.07562812842293, -84.2945385 34.0756273)",3.596842909197556,0.0
cluster23_tertiary_6_2,7,49,1.5,3.1191623125197534,Roswell Street,"LINESTRING (-84.29655610744977 34.07524091314104, -84.2965792 34.07483040000001, -84.29658624559501 34.07470120445523)",3.1191623125197534,0.0
cluster23_trunk_1_1,7,116,1.5,4.299411309475656,Old Milton Parkway,"LINESTRING (-84.29558640701987 34.07110892873468, -84.2955732332719 34.07110772939875, -84.29556005952439 34.07110653006142, -84.29554688577736 34.071105330722695, -84.29553371203079 34.07110413138258, -84.29552053828469 34.07110293204105, -84.29550736453906 34.07110173269815, -84.29549419070601 34.07110053397816, -84.2954810168 34.07109933577853, -84.29546784289445 34.07109813757749, -84.29545466898938 34.07109693937506, -84.29544149508476 34.07109574117124, -84.29542832118062 34.071094542966, -84.29541514727694 34.07109334475938, -84.29540197337374 34.071092146551365, -84.29538879947101 34.07109094834195, -84.29537562556874 34.071089750131144, -84.29536245171391 34.071088551534324, -84.29534927788019 34.07108735276704, -84.29533610881698 34.0710861226598, -84.29532295078845 34.07108482005816, -84.29530979276043 34.071083517455136, -84.2952966347329 34.07108221485069, -84.29528347670588 34.071080912244874, -84.29527031867936 34.07107960963767, -84.2952571606533 34.07107830702906, -84.29524400262778 34.071077004419074, -84.29523084460277 34.07107570180769, -84.29521768657823 34.0710743991949, -84.2952045285542 34.071073096580726, -84.29519137053067 34.07107179396518, -84.29517821250765 34.07107049134822, -84.29516505448511 34.07106918872988, -84.29515189667293 34.07106788440178, -84.29513873938893 34.07106657577668, -84.29512558210541 34.071065267150196, -84.29511242415137 34.07106396398288, -84.2950992661827 34.0710626609375, -84.29508610821452 34.07106135789072, -84.29507295024685 34.071060054842555, -84.29505979227966 34.07105875179299, -84.29504663431298 34.071057448742046, -84.2950334763468 34.0710561456897, -84.29502031838113 34.07105484263596, -84.29500716041598 34.07105353958084, -84.29499400245128 34.07105223652433, -84.2949808444871 34.0710509334664, -84.29496768652342 34.0710496304071, -84.29495451932317 34.07104838613989, -84.29494135194322 34.07104714301825)",4.299411309475656,0.0
cluster24_secondary_1_2,7,0,0.0,0.0,Glenridge Connector,"LINESTRING (-84.36153397854046 33.90593627109753, -84.36153405062856 33.90592524442594, -84.36153412271652 33.90591421775433, -84.36153419480439 33.90590319108269, -84.36153426689212 33.90589216441104, -84.36153433897977 33.905881137739364, -84.36153441106728 33.90587011106768, -84.36153448315468 33.90585908439598, -84.36153455524196 33.905848057724256, -84.36153463070343 33.90583703111244, -84.36153480460517 33.905826006248695, -84.36153497850681 33.905814981384935, -84.3615351524083 33.905803956521176, -84.36153532630962 33.90579293165739, -84.36153550021083 33.905781906793585, -84.36153567411189 33.90577088192976, -84.3615358480128 33.9057598570659, -84.36153602191361 33.905748832202036, -84.36153619581424 33.905737807338156, -84.36153636971471 33.90572678247425, -84.36153654361505 33.90571575761031, -84.36153671751526 33.905704732746365, -84.36153689141531 33.905693707882385, -84.36153706531525 33.905682683018405, -84.36153723921502 33.90567165815438, -84.36153741311468 33.90566063329036, -84.36153750777014 33.90564960766177, -84.36153745123073 33.905638580574454, -84.36153739469123 33.905627553487115, -84.36153733815165 33.90561652639977, -84.361537281612 33.90560549931239, -84.36153722507225 33.90559447222499, -84.36153716853244 33.905583445137594, -84.36153711199253 33.90557241805018, -84.36153705545254 33.90556139096273, -84.36153699891247 33.90555036387527, -84.36153694237233 33.905539336787804, -84.36153688583208 33.90552830970034, -84.36153682929177 33.90551728261281, -84.36153677275135 33.90550625552528, -84.36153671621088 33.90549522843774, -84.3615366596703 33.90548420135019, -84.36153660312966 33.905473174262625, -84.36153654658895 33.90546214717502, -84.36153649004811 33.905451120087406, -84.36153643350721 33.90544009299978, -84.36153637696624 33.905429065912145, -84.36153632042517 33.90541803882447, -84.36153626388402 33.9054070117368, -84.3615362073428 33.90539598464911)",0.0,0.0
cluster2_primary_11_1,7,158,2.4504870129870135,7.743625524113526,Peters Street Southwest,"LINESTRING (-84.410306306452 33.7423405044341, -84.410538 33.742183999999995, -84.41079420535753 33.74198610354688)",7.743625524113526,0.0
cluster2_primary_11_10,8,173,2.6224355354790134,9.912389904421055,Peters Street Southwest,"LINESTRING (-84.39887840939762 33.74984870065857, -84.398713 33.749971, -84.3985912 33.7500536, -84.3984618 33.750117499999995, -84.3983541702277 33.750161021698254)",8.179521953021192,1.7328679513998633
cluster2_primary_11_2,7,110,2.2659438775510203,6.381495682871747,Peters Street Southwest,"LINESTRING (-84.40841060047774 33.74320464253965, -84.4084371 33.7431957, -84.408831 33.743063, -84.40900767542503 33.74299710190849)",6.381495682871747,0.0
cluster2_primary_11_3,7,139,2.302255639097744,6.99355383403275,Peters Street Southwest,"LINESTRING (-84.40575862544475 33.744059187069816, -84.40636216706145 33.74386384556462)",6.99355383403275,0.0
cluster2_primary_11_4,5,155,2.2419354838709675,7.769956298212289,Peters Street Southwest,"LINESTRING (-84.40421130000001 33.7452075, -84.40447680650267 33.74496374912117)",7.769956298212289,0.0
cluster2_primary_11_6,7,195,2.269567597153804,7.631097741771341,Peters Street Southwest,"LINESTRING (-84.4030989644438 33.746210552570226, -84.4029203 33.7463555, -84.402672 33.746557, -84.4026373412081 33.74658915345347)",7.631097741771341,0.0
cluster2_primary_11_7,7,187,2.3609584859584856,7.842981344141327,Peters Street Southwest,"LINESTRING (-84.40184527795209 33.74732383850557, -84.40183 33.747338, -84.401659 33.747500800000005, -84.40141519281718 33.74772755998553)",7.842981344141327,0.0
cluster2_primary_11_8,7,161,2.4340692640692643,7.735603148007531,Peters Street Southwest,"LINESTRING (-84.4005907780015 33.74847411583194, -84.400792 33.748303, -84.4008533 33.748245, -84.40103355613178 33.748080500196465)",7.735603148007531,0.0
cluster2_primary_11_9,7,159,2.397874317711274,7.591856259160357,Peters Street Southwest,"LINESTRING (-84.39988949350332 33.749039900367656, -84.4000922 33.74887789999999, -84.40035694818017 33.74866593514209)",7.591856259160357,0.0
